util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes
0.0,21,0,0.0,2000.0,1,0,0,0,0.0
0.245212355,62,0,3720.0,,16,0,2,0,0.0
0.0050829,72,0,0.283431823,4568.0,42,0,1,0,0.0
0.343995805,43,0,0.285773281,14528.0,9,0,2,0,2.0
0.9999998999999999,50,0,10.0,,0,0,0,0,0.0
0.62942677,38,0,0.256864042,6045.0,7,0,0,0,1.0
0.044022494,56,1,0.537692462,5000.0,7,1,2,0,2.0
0.15552645699999998,74,0,354.0,,2,0,1,0,0.0
0.9999998999999999,36,0,0.039648336,5800.0,1,1,0,0,3.0
0.286892429,30,0,0.387543253,2600.0,10,0,0,0,0.0
0.046503080999999995,25,0,0.169111111,4499.0,30,0,0,0,0.0
0.35102993600000004,38,0,0.40111977600000004,5000.0,7,0,0,0,3.0
0.296518205,61,0,0.12289529699999999,5166.0,10,0,0,0,0.0
0.49535718700000003,56,0,0.463858384,6100.0,10,0,1,0,1.0
0.9999998999999999,74,0,0.299675081,4000.0,10,0,1,0,0.0
0.00329191,60,0,0.23468460300000002,5500.0,12,0,2,0,0.0
0.108762495,35,0,0.402757903,7686.0,8,0,2,0,1.0
0.9999998999999999,53,0,0.24134483199999998,8000.0,5,0,1,0,0.0
0.8885481940000001,44,0,1.320271891,2500.0,10,0,2,0,0.0
0.9999998999999999,28,0,910.0,,4,0,0,0,1.0
0.0,59,0,0.36008532200000004,7500.0,8,0,2,0,0.0
0.08690957,68,0,0.24712888100000002,4701.0,8,0,1,0,0.0
0.23996735100000002,45,0,0.621262145,10600.0,7,0,1,0,3.0
0.008467736,74,0,0.00608365,2629.0,6,0,0,0,0.0
0.00976553,61,0,0.17958802699999998,15000.0,12,0,1,0,0.0
0.756473067,48,0,0.8847736629999999,7775.0,14,0,3,0,2.0
0.077098073,69,0,1567.0,,2,0,1,0,0.0
0.9667699240000001,49,1,0.145927036,2000.0,6,0,0,0,0.0
0.056998035,74,0,1936.0,,7,0,2,0,
0.003647942,62,0,6.0,,4,0,0,0,0.0
0.0009496589999999999,55,0,0.001499625,4000.0,17,0,0,0,0.0
0.593904628,36,0,1.082767681,4566.0,13,0,3,0,2.0
0.108331076,55,0,0.255534924,7000.0,6,0,2,0,4.0
0.070963635,63,0,1198.0,,7,0,2,0,
0.0,79,0,0.0,2300.0,1,0,0,0,2.0
0.087896137,24,0,0.035714286,867.0,5,0,0,0,0.0
0.378708892,59,0,0.77789628,7500.0,20,0,3,0,0.0
0.35522348600000003,53,0,0.593432142,3440.0,15,0,1,0,0.0
0.24889863399999998,72,0,1681.0,,17,0,0,0,0.0
0.578395597,53,0,2669.0,,8,0,2,0,0.0
0.9999998999999999,57,0,0.0,,0,0,0,0,
0.657711147,30,0,0.37606837600000004,2105.0,8,0,0,0,0.0
0.091495425,75,0,1706.0,,2,0,1,0,
0.071784271,57,0,0.418947743,11251.0,9,0,2,0,2.0
0.004837758,48,0,0.197312719,5432.0,7,0,1,0,1.0
0.047073551,60,0,1728.0,,10,0,2,0,0.0
0.8503853709999999,39,0,0.22546196300000002,8333.0,14,0,0,0,4.0
0.656658255,44,0,0.419395151,4000.0,19,0,0,0,3.0
0.018865576000000002,70,0,0.256193756,9000.0,12,0,3,0,1.0
0.12368339199999999,52,0,1241.0,,5,0,2,0,0.0
0.04941358,63,0,103.0,,7,0,0,0,0.0
0.380132465,62,0,0.30234958100000003,41666.0,13,0,3,0,0.0
0.006467786999999999,47,0,0.479912743,5500.0,13,0,2,0,2.0
0.613897083,33,0,0.183489197,3100.0,6,0,0,0,0.0
0.141611218,63,0,0.35459614700000003,11835.0,8,0,2,0,1.0
0.910022494,36,0,0.139917695,1700.0,2,0,0,0,0.0
0.07097321599999999,51,0,0.136402226,10600.0,10,0,2,0,2.0
0.058011916,35,0,0.34809500200000004,4041.0,8,0,2,0,3.0
0.021532616,56,0,0.400742645,3500.0,9,0,1,0,0.0
0.10557799999999999,47,1,0.218982481,8333.0,7,0,0,0,0.0
0.03517931,30,0,0.295262115,5550.0,9,0,2,0,0.0
0.02268535,37,0,1314.0,,9,0,1,0,
0.000255665,49,0,0.022359595,7602.0,11,0,0,0,0.0
0.08947193,63,0,0.013195776999999999,4167.0,6,0,0,0,0.0
0.016936628000000002,60,0,10888.0,,17,0,4,0,2.0
0.0,26,0,5.0,0.0,4,0,0,0,0.0
0.407986247,38,0,0.441378128,5833.0,6,0,1,0,0.0
0.049747927000000004,60,0,0.213997911,6700.0,5,0,0,0,1.0
2.297612046,42,1,0.806048488,4000.0,8,2,1,4,0.0
0.0,54,0,1156.0,,5,0,2,0,0.0
0.250401665,56,0,2993.0,,24,0,3,0,0.0
0.065962434,65,0,0.011249361000000001,5866.0,6,0,0,0,0.0
0.037342283999999996,66,0,0.429324607,11000.0,7,0,1,0,0.0
0.278240558,61,0,0.45136593,5746.0,16,0,1,0,1.0
0.8811188809999999,59,1,1175.0,,10,0,1,0,0.0
0.271847359,37,0,4501.0,,19,0,2,0,2.0
0.24010132,46,0,0.234040075,8583.0,6,0,2,0,3.0
0.025297062999999998,50,0,2863.0,,20,0,3,0,0.0
0.046367852,61,0,0.027358906000000002,25000.0,11,0,0,0,0.0
0.481303518,50,0,3643.0,,14,0,0,0,0.0
0.811654147,65,0,0.85247791,2602.0,15,0,1,0,0.0
0.632564394,33,0,1.1544295070000001,2900.0,9,0,3,0,1.0
0.90290243,39,0,0.329758226,5500.0,12,2,0,1,2.0
0.0,63,0,0.405622111,10600.0,18,0,2,0,0.0
0.184587694,41,0,87.0,,2,0,0,0,0.0
0.949911223,37,0,0.421412301,1755.0,3,0,0,0,2.0
0.01382566,63,0,0.609815208,3300.0,14,0,1,0,0.0
0.41545281799999995,45,2,0.23323811100000003,5950.0,6,1,1,0,1.0
0.09780867900000001,31,0,3220.0,,14,0,1,0,0.0
1.071071627,29,0,0.621126291,3000.0,8,1,0,2,0.0
0.9999998999999999,51,1,418.0,,3,1,0,1,2.0
0.086589617,43,0,0.47110374200000005,4221.0,7,0,2,0,3.0
0.0,23,0,0.079100749,1200.0,1,0,0,1,0.0
0.006042881,58,0,0.152615514,9500.0,9,0,1,0,0.0
0.050740515,79,0,0.021610069,4210.0,8,0,0,0,0.0
0.024242996,74,0,7.0,,4,0,0,0,0.0
0.093456383,42,0,0.396356365,4500.0,6,0,1,0,1.0
0.36693807700000003,58,0,0.201799888,16000.0,16,0,2,0,1.0
0.022869683999999998,71,0,0.059950042,1200.0,11,0,0,0,0.0
0.051392833,45,0,0.231967111,8026.0,11,0,1,0,3.0
0.08911195699999999,47,0,1330.0,,5,0,2,0,2.0
0.012779743999999999,77,0,20.0,,8,0,0,0,
0.217342316,54,0,2435.0,,7,0,2,0,1.0
0.212624528,52,4,0.334188842,7402.0,15,0,2,1,3.0
0.005477649,86,0,0.001428435,10500.0,8,0,0,0,0.0
0.10875486699999999,68,0,0.134580784,5557.0,13,0,1,0,0.0
0.031310449,73,0,0.991871492,5166.0,9,0,2,0,1.0
0.146347967,38,0,0.027707505,8300.0,12,0,0,0,1.0
0.02311494,69,0,2076.0,,7,0,1,0,0.0
0.361067466,70,1,0.828207847,6600.0,19,0,2,0,2.0
0.9853958490000001,33,5,0.446868286,6050.0,10,0,1,0,2.0
0.284273309,57,0,0.217627762,11583.0,3,0,1,0,3.0
0.012678733000000001,88,0,603.0,,6,0,1,0,0.0
0.563320815,39,0,0.952364633,2917.0,9,0,2,1,0.0
0.337059029,43,0,0.326543705,6234.0,9,0,1,0,0.0
0.0,70,0,0.0,,2,0,0,0,0.0
0.226651557,44,0,0.310448617,6976.0,7,0,2,0,1.0
1.00281979,38,0,454.0,,2,0,0,0,0.0
0.9999998999999999,77,0,0.0,4500.0,0,0,0,0,0.0
0.545030331,48,0,0.7389469009999999,4500.0,6,0,3,0,0.0
0.0,64,0,0.0,,2,0,0,0,0.0
1.123752495,35,2,1929.0,,5,2,1,1,0.0
0.122072228,41,0,0.638133333,3749.0,9,0,1,0,1.0
0.085244672,48,0,0.395120976,5000.0,4,0,2,0,2.0
0.027967087,76,0,0.085460599,900.0,7,0,0,0,0.0
0.276178449,58,1,0.283339583,8000.0,10,0,2,0,2.0
0.0,22,0,0.0,1500.0,2,0,0,0,0.0
0.116797941,48,0,0.394781946,5250.0,12,0,1,0,0.0
0.999939748,28,1,1347.0,,8,0,0,0,0.0
0.12967875,49,0,0.36125163899999996,5336.0,9,0,2,0,3.0
0.708335059,49,0,0.435007917,6946.0,8,0,2,0,0.0
0.016210437,75,0,0.006922012,4333.0,8,0,0,0,0.0
0.110614756,51,0,1137.0,,8,0,1,0,0.0
0.750419051,45,0,0.679092382,3084.0,6,0,0,0,0.0
0.021906995,69,0,1317.0,,9,0,2,0,0.0
0.678338132,66,0,0.31992002,4000.0,4,0,0,0,0.0
0.144373673,45,0,2384.0,,4,0,1,0,0.0
0.0,53,0,0.24904662600000002,19666.0,10,0,1,0,3.0
0.0,51,0,0.310096154,5407.0,8,1,3,0,0.0
0.584679346,59,0,1.257161458,1535.0,10,0,1,0,1.0
0.331111323,63,2,0.290322581,2200.0,8,2,0,1,0.0
0.897505694,42,0,0.5013998129999999,7500.0,9,1,1,0,2.0
0.010918852,65,0,2428.0,,15,0,2,0,0.0
0.020462199,65,0,0.011536687,6500.0,6,0,0,0,0.0
0.028225048,65,0,876.0,,9,0,2,0,0.0
0.065893411,34,0,4127.0,,5,0,3,0,0.0
0.9999998999999999,44,0,0.08201709900000001,6900.0,2,0,0,0,0.0
0.120865523,50,0,1719.0,,4,0,1,0,
0.49928149200000005,46,0,0.335279616,7706.0,4,0,1,0,4.0
0.009019936999999999,67,0,883.0,,7,0,1,0,0.0
0.004386955,59,1,1865.0,,9,0,2,0,0.0
0.0,69,1,0.437296037,2144.0,11,0,0,0,0.0
0.12959657300000002,51,0,0.39940015,4000.0,8,0,1,0,1.0
0.014917816,40,2,2577.0,,17,0,1,0,1.0
0.0,37,1,0.711990479,3360.0,6,0,2,0,0.0
0.94463168,28,1,0.8648198290000001,4800.0,14,0,2,0,1.0
0.249166799,53,0,289.0,,3,1,0,0,0.0
0.529492733,34,1,1558.0,,7,0,1,0,0.0
0.127096803,45,0,0.112602366,8791.0,14,0,0,0,2.0
0.06695606700000001,74,0,1484.0,,10,0,1,0,0.0
0.0,50,0,0.0,11400.0,2,0,0,0,1.0
0.99094607,64,1,0.7430428259999999,6000.0,14,0,2,0,4.0
0.054659346,62,0,0.046905819,16223.0,14,0,1,0,0.0
0.476277725,57,0,0.47005682600000004,6862.0,9,0,1,0,2.0
0.9999998999999999,49,0,0.0,2333.0,0,0,0,0,1.0
0.03282361,72,0,0.013843648,2455.0,4,0,0,0,0.0
0.999257463,73,0,0.855211513,4585.0,11,0,2,0,1.0
0.001764591,40,0,0.48554598,9166.0,10,0,3,0,3.0
0.096159643,53,0,0.317654437,6377.0,13,0,2,0,0.0
0.9999998999999999,45,0,0.012658228,1500.0,0,0,0,0,2.0
0.309865276,22,0,23.0,,3,0,0,0,0.0
0.103421569,77,0,0.358920223,6630.0,17,0,2,0,0.0
0.10667029300000001,69,0,0.159311597,12666.0,9,0,1,0,0.0
0.9999998999999999,44,1,794.0,,6,1,0,0,4.0
0.492709356,54,0,0.150690941,4558.0,7,0,0,0,0.0
0.424668311,57,0,0.559122525,3737.0,13,1,1,0,0.0
0.807705824,51,0,0.477252275,10000.0,12,0,2,0,1.0
0.197577048,73,0,0.16185338,3150.0,10,0,0,0,0.0
0.9999998999999999,68,0,0.14824227,2360.0,3,1,0,0,0.0
0.7446332179999999,51,0,0.43141737399999996,12247.0,13,0,4,0,3.0
0.0849966,44,0,0.20915636,10833.0,4,0,1,0,1.0
0.7009732040000001,63,0,0.32131381600000003,2800.0,7,0,0,0,1.0
0.9999998999999999,49,0,0.571113561,906.0,2,0,1,0,0.0
0.0061776669999999995,83,0,0.116348449,1675.0,4,0,0,0,0.0
0.355501846,45,1,0.6972293629999999,3500.0,9,0,2,0,2.0
0.9999998999999999,56,0,2181.0,,4,0,1,0,
0.09879197199999999,44,0,0.10284898,12600.0,12,0,1,0,1.0
0.025344957,34,0,13.0,,5,0,0,0,0.0
0.9999998999999999,51,0,0.324026198,2900.0,6,0,0,0,1.0
0.9999998999999999,32,0,0.0,7800.0,0,0,0,0,0.0
0.219445325,61,0,0.47547302,2853.0,17,0,1,0,1.0
0.292064358,31,0,0.281282139,5833.0,7,0,1,0,0.0
0.9999998999999999,66,0,0.17384289600000002,9916.0,3,0,2,0,1.0
0.9378660190000001,27,0,196.0,,6,0,0,0,0.0
0.058493115,80,0,563.0,,12,0,0,0,0.0
0.033839098,79,0,0.007518797,5053.0,2,0,0,0,0.0
0.016839462,60,0,0.0034185490000000003,6727.0,6,0,0,0,0.0
0.9999998999999999,25,0,170.0,,1,0,0,0,0.0
0.777348612,33,0,0.582942257,4900.0,11,0,1,0,0.0
0.44029458200000005,47,0,0.132083001,2505.0,2,3,1,0,3.0
0.06938413,57,0,5851.0,,24,0,2,0,0.0
0.0,39,0,350.0,,2,0,0,0,0.0
0.31898275,72,0,0.9256533490000001,6657.0,13,0,3,0,0.0
0.014998333999999999,52,1,489.0,,2,0,1,0,0.0
0.632917807,55,0,0.520694466,6450.0,17,0,2,0,2.0
0.152682375,53,0,0.300783203,6000.0,8,0,1,0,0.0
0.48140741200000003,43,0,0.45014182799999997,4582.0,4,0,2,0,0.0
0.110250628,60,0,0.9162848809999999,2400.0,6,0,1,0,0.0
0.46698203899999996,58,0,0.749535237,11833.0,22,0,5,1,0.0
0.0,62,0,0.0,,5,0,0,0,0.0
0.03985056,54,0,2247.0,,10,0,1,0,0.0
0.021312234,54,0,0.281118535,4040.0,19,0,1,0,0.0
0.343337071,60,0,0.396357329,5764.0,16,0,1,0,0.0
0.88372093,27,0,0.012497916999999999,6000.0,4,0,0,0,0.0
0.9999998999999999,53,1,615.0,,2,0,1,0,1.0
0.025113287999999998,62,0,29.0,,2,0,0,0,0.0
0.047254721,57,0,0.265837479,6029.0,17,0,1,0,0.0
0.144743782,64,0,0.216578286,7165.0,7,0,2,0,0.0
0.014774631000000002,55,0,0.182642487,16983.0,6,0,1,0,3.0
0.49767050700000004,56,0,1.9972552609999998,1092.0,14,0,0,0,0.0
0.0,52,1,1.002181705,6416.0,13,0,6,0,3.0
0.059547107,54,0,0.27911441800000003,16666.0,7,0,1,0,0.0
0.55875763,56,0,0.427254378,18330.0,14,0,2,0,0.0
0.20953967899999998,39,0,0.285321416,2908.0,4,0,0,0,2.0
0.841349676,53,2,0.676411627,5985.0,16,0,2,0,0.0
0.005945143000000001,38,0,0.35564730200000005,3390.0,7,0,1,0,3.0
0.094725511,49,0,0.379608557,8787.0,17,0,4,0,0.0
0.770012568,52,0,0.513340544,11093.0,19,0,2,0,2.0
0.307865379,50,1,0.724799663,4741.0,8,0,1,0,0.0
0.01086946,68,0,0.48987854299999994,3210.0,12,0,1,0,0.0
0.20063943399999998,40,0,0.20032661899999998,5510.0,8,0,2,0,0.0
0.9999998999999999,35,0,0.083631409,5870.0,5,0,0,0,2.0
0.910952348,41,3,0.77316152,4500.0,15,0,2,0,2.0
0.057310800999999995,60,0,2767.0,,15,0,1,0,0.0
0.0,40,0,2549.0,,3,0,1,0,0.0
1.000433144,31,0,0.20662075100000002,4500.0,3,0,0,0,0.0
0.198709208,68,0,0.23532898600000002,8434.0,5,0,2,0,0.0
0.713627021,60,0,0.305483907,8916.0,6,0,1,0,0.0
0.013760783,56,1,0.16294964,5559.0,7,0,1,0,3.0
0.148469505,47,0,0.447900467,4500.0,14,0,1,0,3.0
0.21967035899999998,41,1,0.164883575,3177.0,3,5,0,2,3.0
0.02959926,57,0,0.16263956,6000.0,3,0,1,0,0.0
0.01614188,56,0,0.108180329,11600.0,15,0,1,0,0.0
0.076182503,50,0,0.155606888,9523.0,6,0,2,0,3.0
0.023623777999999998,26,0,0.001713796,3500.0,3,0,0,0,0.0
0.012098161999999999,86,0,0.003149843,6666.0,6,0,0,0,0.0
0.08426187800000001,72,0,0.336132773,5000.0,15,0,1,0,0.0
0.033164228,41,0,0.23809523800000001,8000.0,9,0,1,0,1.0
0.100375693,66,0,0.34447761200000004,1674.0,20,0,0,0,0.0
0.0,64,0,0.416446091,11333.0,14,0,2,0,1.0
0.031446107,34,0,0.069733249,4760.0,5,0,0,0,0.0
0.491644051,38,1,0.051549702999999995,6226.0,4,0,0,0,1.0
0.337035553,63,0,0.323051194,10762.0,14,0,5,0,1.0
0.536323184,63,0,0.3075248,4132.0,4,0,1,0,1.0
0.49587283600000004,58,0,1.015996001,4000.0,13,1,3,0,1.0
0.092792046,31,0,0.205069873,3076.0,7,0,0,0,0.0
0.0,43,0,993.0,,7,0,1,0,0.0
0.9999998999999999,91,0,5.0,,5,0,0,0,0.0
0.38552977200000005,61,0,4081.0,,13,0,1,1,2.0
0.11991719099999999,32,0,0.38075618,4125.0,9,0,1,0,3.0
0.601479704,27,1,0.059984004,3750.0,8,0,0,0,0.0
0.13661628,52,0,1934.0,,4,0,0,0,0.0
0.12628093099999999,49,0,2645.0,,10,0,1,0,3.0
0.12515316699999998,49,1,0.762314803,7896.0,9,0,2,0,2.0
0.29403922,26,0,0.08558288300000001,5000.0,9,0,0,0,0.0
0.048819787,32,0,0.44899501299999994,6616.0,6,0,1,1,0.0
0.062161742,57,0,0.316670067,4900.0,14,0,1,0,1.0
0.335508048,59,0,0.39916078899999996,11200.0,13,0,3,0,2.0
0.327479495,46,0,0.605499673,16800.0,26,0,6,0,1.0
0.9621852059999999,35,0,0.609311255,4166.0,9,0,0,0,2.0
0.008848013,47,0,14.0,,5,0,0,0,0.0
0.046985309,45,2,0.511989536,6880.0,8,0,2,1,4.0
0.044991144000000004,66,0,0.233135575,4550.0,12,0,1,0,1.0
0.000562488,60,0,0.986003999,3500.0,8,0,3,0,0.0
0.00100292,84,0,0.0,,10,0,0,0,0.0
0.9696509190000001,63,0,0.225041039,6700.0,6,0,0,0,0.0
0.9999998999999999,27,0,0.152591171,3125.0,1,0,0,0,3.0
0.123441753,47,0,3243.0,,14,0,3,0,0.0
0.00249975,40,1,0.024935577999999996,78000.0,14,0,1,0,0.0
1.8737541530000001,35,0,0.020489755,2000.0,2,1,0,0,0.0
0.32123351,34,1,0.276672333,10000.0,5,0,1,0,2.0
0.789442112,32,0,621.0,,3,0,0,0,0.0
0.039740547,65,0,2444.0,,9,0,1,0,0.0
0.35939610899999996,37,0,0.211557688,5000.0,13,0,0,0,0.0
0.832965627,73,0,0.774069812,5213.0,12,0,1,0,0.0
0.026931537999999998,80,0,0.318521285,2677.0,3,0,1,0,0.0
0.84751773,29,1,0.170184403,4500.0,8,0,0,0,2.0
0.853600128,63,1,0.507320832,3892.0,9,0,1,1,1.0
0.0,61,0,0.288133717,9033.0,8,0,2,0,0.0
0.06987352599999999,48,0,0.402759724,10000.0,9,0,2,0,0.0
0.7350808959999999,51,0,5889.0,,21,0,4,0,0.0
0.163598303,42,0,2647.0,,11,0,2,0,1.0
0.47535273299999997,45,0,0.251693308,7381.0,12,0,0,0,0.0
0.46112006,39,0,0.618521442,3800.0,7,0,1,0,0.0
0.217561776,47,1,0.387889175,3500.0,14,0,1,0,2.0
0.081349923,39,0,0.456504175,3712.0,5,0,1,0,2.0
0.044724680999999995,30,0,0.041480974,2916.0,5,0,0,0,0.0
0.371669789,56,0,0.07978107599999999,9500.0,15,0,0,1,3.0
0.130735562,42,0,0.17258446300000002,4646.0,5,0,0,0,0.0
0.513915249,61,1,0.906885567,4080.0,16,0,2,0,2.0
0.00460177,67,0,0.153249057,4508.0,5,0,0,0,0.0
0.9999998999999999,26,0,0.706521739,735.0,3,0,0,0,0.0
0.0,58,0,0.330160561,10400.0,11,0,2,0,2.0
0.013036134,83,0,0.027090301,5979.0,7,0,0,0,0.0
0.139813929,41,0,0.621475705,5000.0,5,0,2,0,0.0
0.046343025999999996,76,0,0.014211886000000002,6191.0,3,0,0,0,0.0
0.058348396,47,0,0.250958174,6000.0,10,0,0,0,0.0
0.986385663,35,0,1612.0,,8,0,0,0,3.0
0.9345384659999999,51,0,0.454654415,7508.0,11,0,1,1,3.0
0.141650998,45,0,1.225949789,4500.0,13,0,3,0,0.0
0.049984210999999994,46,0,0.086857005,8300.0,9,0,0,0,0.0
0.230288073,70,1,0.345808109,5450.0,14,0,1,0,0.0
0.9999998999999999,50,0,0.005183265,2700.0,0,1,0,0,0.0
0.650412188,47,0,1346.5,1.0,6,0,0,0,0.0
0.037882985,56,0,3044.0,,20,0,2,0,3.0
0.149080299,58,1,0.600643422,11500.0,22,0,5,0,1.0
0.014296033999999999,47,0,0.25646340100000004,9166.0,8,0,2,0,0.0
0.056189138,41,0,0.483020554,4475.0,6,0,1,0,2.0
0.022998563,38,0,0.269016227,3943.0,10,0,1,0,1.0
0.059998845999999995,57,0,0.35362941700000006,4187.0,4,0,1,0,0.0
0.222472191,68,0,0.21651146100000002,5583.0,4,0,1,0,0.0
0.9990005,64,4,0.230011455,8729.0,6,0,2,0,0.0
0.9999998999999999,76,0,0.729821995,4100.0,6,0,2,0,2.0
0.5971445670000001,56,0,0.311964323,14350.0,15,0,2,0,1.0
0.137699855,65,0,974.0,,10,0,1,0,0.0
0.0015826310000000001,97,0,0.001998668,1500.0,15,0,0,1,0.0
0.10961129900000001,72,0,0.012993503,2000.0,3,0,0,0,0.0
0.039719505,70,0,0.21368375899999997,7000.0,10,0,1,0,1.0
0.072446072,74,0,0.581132443,10260.0,6,0,3,0,0.0
0.0,68,0,0.002894356,4145.0,11,0,0,1,0.0
0.585507246,34,0,5606.0,,7,0,1,0,0.0
0.00706651,57,0,566.0,0.0,5,0,1,0,0.0
0.512498311,24,0,0.21933267899999997,2037.0,6,0,0,0,0.0
0.7781620659999999,50,0,0.995695839,23000.0,26,0,14,0,2.0
0.729236882,78,0,0.428466402,6800.0,11,0,1,0,1.0
0.253946,53,2,1918.0,,16,0,2,0,0.0
0.649223385,32,2,0.283633248,3500.0,8,0,0,0,0.0
0.35047787399999997,52,0,0.477658905,3177.0,15,0,2,0,1.0
0.9999998999999999,68,0,0.0,1700.0,0,0,0,0,0.0
0.631670032,34,0,2317.0,,5,0,1,0,2.0
0.39710120000000004,29,0,0.297332186,2323.0,3,0,0,0,2.0
0.35853419700000005,49,0,1.194902549,2000.0,14,0,1,0,3.0
0.346690354,53,0,0.481981462,26000.0,18,0,7,0,1.0
0.018262248999999998,50,0,2.575424575,1000.0,23,0,1,0,3.0
0.005692089,53,0,1644.0,,8,0,1,0,0.0
0.069134015,49,0,0.27696793,2400.0,6,0,0,0,1.0
0.48384353700000005,40,0,0.11848025300000001,6000.0,9,0,0,0,2.0
0.9999998999999999,85,0,1160.0,,8,0,1,0,0.0
0.095872977,33,0,0.323261497,4500.0,7,3,1,0,0.0
0.128552481,69,0,0.260259179,8333.0,11,0,1,0,0.0
0.408482503,28,0,0.445982235,4840.0,15,0,2,0,2.0
0.056564397999999995,58,0,0.202318605,19666.0,7,0,1,0,0.0
0.005317925,56,0,0.204891555,4333.0,9,0,1,0,0.0
0.01848311,50,0,0.269526828,8833.0,8,0,2,0,0.0
0.35891214899999996,65,0,0.642908224,12584.0,12,0,7,0,2.0
0.284095328,50,0,0.273005509,4900.0,7,0,2,0,1.0
0.265952582,27,0,0.094332656,10833.0,10,0,0,0,1.0
0.013486828000000001,77,0,8.0,,2,0,0,0,0.0
0.0,33,0,0.444213804,5780.0,9,0,1,0,0.0
0.09127839800000001,35,0,0.034386246,2500.0,7,0,0,0,0.0
0.793379249,39,1,0.548986004,3500.0,8,1,1,0,0.0
0.989000917,42,0,4326.0,0.0,5,0,2,0,3.0
0.445063166,68,0,0.723871873,4276.0,12,0,2,0,0.0
0.072522035,45,1,0.45569100100000004,7300.0,12,0,1,0,2.0
0.07627655,56,0,0.313113037,10500.0,12,0,3,0,1.0
0.039153815,78,0,49.0,,10,0,0,0,0.0
0.080897058,36,0,0.361460385,6600.0,8,0,2,0,2.0
0.013822016999999999,50,0,0.237520852,7792.0,13,0,1,0,0.0
0.004290767,45,0,0.22577422600000002,1000.0,13,0,0,0,3.0
0.026586667999999997,70,0,72.0,,11,0,0,0,0.0
0.5634551720000001,46,0,0.406953477,7995.0,11,0,1,0,4.0
0.134462424,64,0,0.48693037200000006,8645.0,15,0,5,0,1.0
0.082930734,68,0,0.488336868,3300.0,11,0,1,0,0.0
1.3579392540000002,43,1,0.433028788,5800.0,6,4,2,2,4.0
0.072486837,67,0,774.0,,7,0,1,0,0.0
0.08964126,45,1,974.0,,6,0,0,0,0.0
0.009959800999999999,82,0,28.0,,8,0,0,0,0.0
0.462916593,60,0,433.5,1.0,9,0,0,0,0.0
0.914914267,57,0,0.325697554,5805.0,10,0,1,0,0.0
0.08099807099999999,79,0,0.029134532999999997,3500.0,5,0,0,0,0.0
0.338023996,57,0,2037.0,,8,0,2,0,0.0
0.78962805,34,1,0.862112112,3995.0,10,0,1,0,2.0
0.931653198,80,0,0.190402133,4500.0,3,0,0,0,0.0
0.008666436,55,0,0.33854777700000005,7670.0,11,0,1,0,0.0
0.005052252,46,0,0.346870962,10833.0,14,0,2,1,0.0
0.25331286,47,0,0.7340726759999999,4237.0,7,0,1,0,2.0
0.0715815,59,0,0.090512541,2750.0,8,0,0,0,0.0
0.017246701,65,0,0.020804245,7161.0,7,0,0,0,0.0
0.0,40,0,0.413509343,11665.0,18,0,3,0,3.0
0.048611253,66,1,0.474983649,6115.0,10,0,2,0,0.0
0.9999998999999999,31,0,0.004196871,2620.0,0,1,0,0,2.0
0.930413917,28,0,0.31994667600000004,6000.0,10,0,0,0,2.0
0.646829097,56,0,1.143644506,2902.0,11,0,1,0,0.0
0.352960856,57,0,0.231824025,7000.0,9,0,1,0,0.0
0.0056927869999999995,43,0,0.6905773559999999,4000.0,5,0,1,0,2.0
0.08891610400000001,47,0,0.49607199,7000.0,12,0,2,0,1.0
0.9999998999999999,23,0,0.0,,1,0,0,0,0.0
0.327800953,48,0,0.31105278,10666.0,7,0,3,0,2.0
0.9999998999999999,71,4,0.278454577,2872.0,4,1,1,2,0.0
0.20798081399999999,43,0,0.47758308200000005,8274.0,7,0,2,0,0.0
0.028086415,81,0,0.22455508899999999,5000.0,11,0,2,0,0.0
0.000654856,45,0,0.478507164,3000.0,17,0,1,0,1.0
0.002066598,59,0,0.26727370100000003,5600.0,8,0,2,0,1.0
0.0074155340000000005,67,0,3142.0,,14,0,2,0,0.0
0.639662465,45,0,1.16735944,4570.0,20,0,2,0,2.0
0.318128393,38,0,0.40244353899999996,2700.0,14,0,1,0,1.0
0.072347218,55,0,0.295854155,10805.0,11,0,2,0,3.0
0.0,64,0,0.0,11750.0,5,0,0,0,0.0
0.036060246000000004,50,0,17.0,,1,0,0,0,0.0
0.914834066,67,0,0.08113440200000001,4054.0,5,0,0,0,0.0
0.386451694,43,0,0.200528202,5300.0,6,0,1,0,4.0
0.9929252540000001,42,0,0.77400582,1030.0,9,0,0,0,0.0
0.725224988,44,1,0.141359812,7250.0,4,0,0,0,1.0
0.21691887199999998,50,0,0.058392214000000005,7500.0,3,0,0,0,2.0
0.300973002,56,0,0.619076185,5000.0,15,0,2,0,0.0
0.041398817000000004,59,0,0.007165471999999999,6000.0,7,0,0,0,0.0
0.081572015,45,1,0.423284141,8537.0,16,0,4,0,0.0
0.0076661559999999995,59,0,3.0,,1,0,0,0,0.0
0.0,61,0,0.31781197899999997,10200.0,12,0,1,0,1.0
0.064323724,49,0,33.0,,1,0,0,0,1.0
0.766818235,42,0,0.7106652590000001,2840.0,9,0,1,0,3.0
